,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,pct.1_pct.2
Dgkz,2.64666613623086e-244,2.17285770448693,0.293,0.062,4.35270712764527e-240,0.231
Zmym3,4.25706024211462e-247,2.28959643798969,0.291,0.061,7.0011612741817e-243,0.23
Negr1,4.9187066967074e-130,1.48650105466748,0.36,0.13,8.089305033405e-126,0.23
Nudt3,2.13278113901608e-91,1.07553041149282,0.432,0.202,3.50757186122584e-87,0.23
Prrc2b,3.18009691178997e-68,0.763457149734635,0.502,0.272,5.22998738112978e-64,0.23
Nfasc,1.8973326226633e-52,0.510667354686872,0.57,0.34,3.12035323123207e-48,0.23
Cdk14,0,3.66274068473966,0.251,0.022,0,0.229
Slc6a11,0,1.70367628784815,0.269,0.04,0,0.229
Soga3,0,2.97579924650477,0.261,0.032,0,0.229
Gprasp2,0,3.02812052891378,0.26,0.031,0,0.229
Ppfia2,4.37957755609227e-143,1.57825943335506,0.344,0.115,7.20265324874934e-139,0.229
BC034090,8.46640465776142e-82,1.06133470602101,0.484,0.255,1.39238491001544e-77,0.229
Sptbn1,1.10587639552087e-62,0.544898175870807,0.502,0.273,1.81872432007363e-58,0.229
Adarb1,0,3.81053451631666,0.25,0.022,0,0.228
Ddr1,6.93900288047489e-172,1.03866155626463,0.309,0.082,1.1411884137229e-167,0.227
Mpp2,9.01056123405701e-239,1.99871408621444,0.285,0.059,1.48187690055302e-234,0.226
Prkar1a,6.24359889308658e-101,1.2518998037152,0.398,0.173,1.02682227395702e-96,0.225
Cmip,3.69533160171522e-156,1.70820028129574,0.324,0.099,6.07734235218085e-152,0.225
Agrn,1.58307620340372e-113,1.02454174732065,0.358,0.133,2.60352712411775e-109,0.225
Apc,3.66729260599651e-93,1.24146754882748,0.421,0.196,6.03122941982186e-89,0.225
Fhl1,4.78053459948528e-142,1.44646310265947,0.328,0.105,7.8620672023135e-138,0.223
Pja2,1.78005776656909e-116,1.37408211309042,0.364,0.141,2.92748300289953e-112,0.223
Ahdc1,3.1229875864997e-117,1.38220268802372,0.362,0.139,5.1360653847574e-113,0.223
Trim44,3.62724043375015e-70,0.814684600517403,0.459,0.237,5.9653596173455e-66,0.222
Zcchc18,2.38131309277474e-246,2.36390403644052,0.276,0.055,3.91630751237734e-242,0.221
Qdpr,3.39892973828488e-170,2.28281703860468,0.312,0.091,5.58987984758331e-166,0.221
Atp9a,1.67988304388228e-110,1.37968120363146,0.367,0.146,2.76273565396879e-106,0.221
Ids,2.09542298019482e-101,1.2695058691553,0.385,0.164,3.44613263322839e-97,0.221
Nectin1,7.35040393166476e-81,1.10536201272483,0.454,0.233,1.20884743060159e-76,0.221
Aak1,9.87819815431667e-71,0.804075639155829,0.449,0.228,1.62456846845892e-66,0.221
Cds2,7.73019323387034e-69,0.850750166632128,0.499,0.278,1.27130757924232e-64,0.221
Tmem178b,0,2.97712197057367,0.255,0.035,0,0.22
Dbn1,0,2.88487873243924,0.253,0.033,0,0.22
Srsf1,5.63870832738775e-71,0.866807171629156,0.474,0.254,9.27341971522189e-67,0.22
Cbx6,2.9383086427488e-226,2.21000260672083,0.279,0.06,4.83234239386467e-222,0.219
Acot7,1.22189234182466e-167,1.88432653597929,0.306,0.087,2.00952414536484e-163,0.219
Snx32,6.94515461781752e-202,1.97994496369369,0.287,0.068,1.14220012844627e-197,0.219
Afdn,2.23395864679081e-139,1.63041871355081,0.325,0.107,3.67396839051217e-135,0.218
Cttnbp2,0,2.94750203809604,0.253,0.035,0,0.218
Peg3,3.75607155713732e-98,1.1259810751573,0.374,0.156,6.17723528286803e-94,0.218
Mxra7,5.55802284634921e-130,1.62013717355871,0.334,0.117,9.14072437310591e-126,0.217
Crebzf,1.34076252415204e-103,1.32780233623852,0.373,0.156,2.20501804722044e-99,0.217
Slc38a1,1.57683997211194e-134,1.49573316667964,0.321,0.105,2.5932710181353e-130,0.216
Dzip1,4.21501597733507e-260,2.39683595706199,0.264,0.049,6.93201527632525e-256,0.215
Acap3,3.73903539046817e-251,2.3649494957338,0.267,0.052,6.14921760316395e-247,0.215
Mapk8ip2,2.29186307226248e-228,2.24803351060041,0.273,0.058,3.76919800864287e-224,0.215
Ywhah,6.69265129898579e-135,1.49312539232654,0.319,0.104,1.1006734326312e-130,0.215
Nrbp2,1.92176323729786e-302,2.44102730090886,0.255,0.04,3.16053182006006e-298,0.215
Olfm1,4.66600836818561e-150,1.91814176567102,0.309,0.094,7.67371736231806e-146,0.215
Dscaml1,6.52392740460305e-63,0.794580403890057,0.483,0.268,1.07292510096102e-58,0.215
Gnb3,3.55672744598094e-56,0.362220748688656,0.462,0.248,5.84939395766025e-52,0.214
Pnn,2.58296136002552e-88,1.07671828801817,0.383,0.169,4.24793825269798e-84,0.214
Dzip3,5.8724392228098e-271,2.64801917903289,0.259,0.046,9.657813545833e-267,0.213
Inpp4a,3.89430043931126e-229,2.38078172567894,0.269,0.056,6.4045665024913e-225,0.213
Tef,3.29698098174926e-100,1.2664059014274,0.361,0.148,5.42221492258483e-96,0.213
Agap1,4.7965661441822e-99,1.20470246550342,0.358,0.145,7.88843268072205e-95,0.213
Myo5a,9.48540969557738e-167,1.67766768473365,0.293,0.08,1.55997047853466e-162,0.213
Ldb1,6.4804616211529e-108,1.29797744793662,0.34,0.129,1.06577671821481e-103,0.211
Atxn2l,1.14266319229257e-77,0.98674371362554,0.407,0.196,1.87922388604436e-73,0.211
Ppm1a,3.08431266614878e-57,0.716965275677867,0.509,0.299,5.07246061074828e-53,0.21
R3hdm2,2.01000177434968e-53,0.639553835325875,0.497,0.287,3.30564891809549e-49,0.21
Ptbp2,8.60827941898194e-72,0.88338500349067,0.415,0.205,1.41571763324577e-67,0.21
Clasp2,2.2152157272431e-74,0.917562619266903,0.407,0.197,3.64314378502401e-70,0.21
Itsn1,5.32178395229302e-92,1.13599089252668,0.36,0.151,8.75220588794109e-88,0.209
Dpysl4,8.58245364736225e-175,2.15311473121974,0.284,0.075,1.4114703268452e-170,0.209
Wnk2,1.7077589323328e-244,2.54003006224959,0.258,0.05,2.80858034011452e-240,0.208
Camk2n1,6.06129911690625e-96,1.39262800617562,0.366,0.158,9.96841252766401e-92,0.208
Rere,9.37512626310987e-93,1.22143900510804,0.361,0.153,1.54183326523105e-88,0.208
Dusp3,3.39811027916817e-142,1.49525845497937,0.295,0.088,5.58853216511997e-138,0.207
Stk25,1.61487254838221e-69,0.876967030066301,0.416,0.209,2.65581939306938e-65,0.207
Rasl10b,1.10994619638645e-252,2.43473617339671,0.253,0.047,1.82541751457716e-248,0.206
Srpk2,4.76120917706737e-70,0.879393513894362,0.404,0.198,7.830284612605e-66,0.206
Dennd6b,1.07854781406623e-133,1.5840266455059,0.302,0.096,1.77377973501332e-129,0.206
Kidins220,2.88053284738411e-69,0.897328263686075,0.413,0.207,4.73732432080791e-65,0.206
Chga,1.53263388861988e-185,2.12865051381705,0.27,0.065,2.52056969322426e-181,0.205
Esrrg,7.98791992107697e-105,1.5850119895312,0.343,0.138,1.31369331022032e-100,0.205
Vegfa,9.58683666167773e-98,0.426078350944824,0.328,0.123,1.57665115737952e-93,0.205
