,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,pct.1_pct.2
Per1,0,1.99818993447116,0.522,0.163,0,0.359
Nabp1,0,4.98873782248078,0.372,0.014,0,0.358
Erbin,0,2.03769413442886,0.509,0.152,0,0.357
Rab5c,0,1.7166914736911,0.541,0.185,0,0.356
Rp2,0,3.31282051281055,0.401,0.045,0,0.356
Arhgap30,0,5.80289537404864,0.362,0.006,0,0.356
Nab1,0,3.3076879610842,0.401,0.046,0,0.355
Ptbp1,0,2.29947693776753,0.461,0.106,0,0.355
H2-D1,0,4.8126470111525,0.369,0.014,0,0.355
Zfp36l2,0,1.95606475927726,0.528,0.174,0,0.354
Rab1a,0,1.30884185333112,0.662,0.309,0,0.353
Tns3,0,3.05063042631687,0.407,0.054,0,0.353
Csf2rb,0,6.34575800091447,0.357,0.004,0,0.353
Kpna4,0,2.14553963106027,0.481,0.129,0,0.352
Rbpj,0,2.76144342291541,0.434,0.082,0,0.352
Git2,0,2.46523944533608,0.438,0.086,0,0.352
Ywhag,0,1.88069252044066,0.493,0.141,0,0.352
Ccni,0,1.64964385508403,0.558,0.208,0,0.35
Mfsd1,0,3.46014406804944,0.392,0.042,0,0.35
Fam102b,0,3.39327632947181,0.397,0.047,0,0.35
Klf3,0,3.1172648912791,0.399,0.049,0,0.35
Ttyh3,0,2.10855719704992,0.432,0.082,0,0.35
Cd300a,0,6.3473289531248,0.354,0.004,0,0.35
Tsc22d2,0,2.72922497020612,0.452,0.103,0,0.349
Cdc42se1,0,3.3682990118393,0.389,0.04,0,0.349
Tmem176a,0,3.35863952605495,0.402,0.053,0,0.349
Arpc4,0,3.04936169189378,0.4,0.052,0,0.348
Prdx5,0,2.03471797608406,0.538,0.19,0,0.348
Lpcat2,0,2.41610155121965,0.443,0.096,0,0.347
Fam91a1,0,2.32142449011676,0.448,0.101,0,0.347
Gadd45b,0,3.01797822609581,0.418,0.072,0,0.346
Ankrd13a,0,2.75427461787806,0.409,0.064,0,0.345
Akt1,0,1.9516029777421,0.478,0.133,0,0.345
Ms4a6d,0,11.6484440372767,0.345,0,0,0.345
Pip4k2a,0,4.83606882697129,0.357,0.013,0,0.344
Pik3cd,0,4.99522065613468,0.353,0.009,0,0.344
Ssr4,0,2.50667289835656,0.43,0.086,0,0.344
Cbfb,0,2.50897649070301,0.425,0.082,0,0.343
Csk,0,2.72597610008612,0.406,0.064,0,0.342
Pdcd6ip,0,2.00298052768884,0.459,0.118,0,0.341
Zmiz1,0,2.75336340796502,0.396,0.055,0,0.341
Trf,1.16829493714527e-270,-2.09407467692361,0.519,0.178,1.92137785362912e-266,0.341
Clint1,0,2.42790741541128,0.423,0.082,0,0.341
Ehbp1l1,0,5.29006889717703,0.351,0.01,0,0.341
Was,0,5.83906907854169,0.347,0.006,0,0.341
Adcy7,0,5.36048978575739,0.347,0.008,0,0.339
Stat3,0,1.7539589235803,0.504,0.165,0,0.339
Adgrg1,0,6.50362219935287,0.343,0.005,0,0.338
Timp2,0,1.98398543752608,0.461,0.123,0,0.338
Ube2f,0,2.50879621461664,0.435,0.097,0,0.338
Pag1,0,4.34854835122965,0.358,0.02,0,0.338
Tnfrsf21,0,4.32712177074765,0.354,0.016,0,0.338
Mapre1,0,1.57758224827744,0.496,0.159,0,0.337
Prcp,0,3.78866348374629,0.361,0.024,0,0.337
Samsn1,0,3.51968455171062,0.372,0.036,0,0.336
Il4ra,0,5.00224880939688,0.347,0.011,0,0.336
Tkt,0,2.35849458914682,0.427,0.091,0,0.336
Cd81,0,2.296096509527,0.669,0.334,0,0.335
Lyl1,0,6.46786170797075,0.339,0.004,0,0.335
Mylip,0,3.06762594850517,0.391,0.056,0,0.335
Sun2,0,3.32909553632874,0.376,0.041,0,0.335
Ldb1,0,2.04097780876513,0.453,0.118,0,0.335
Il21r,0,6.04024596135041,0.338,0.004,0,0.334
Samhd1,0,3.54924682481932,0.387,0.054,0,0.333
Hsd17b11,0,2.37583411393104,0.406,0.073,0,0.333
Rcbtb2,0,3.49427881884356,0.377,0.044,0,0.333
Sla,0,5.82922770828506,0.338,0.005,0,0.333
Hsp90ab1,0,1.99621835874557,0.464,0.131,0,0.333
Etf1,0,3.00016012786511,0.391,0.058,0,0.333
Tpst2,0,3.7608007662244,0.362,0.029,0,0.333
Glmp,0,1.83723267311344,0.466,0.134,0,0.332
Tacc1,0,2.79240527878502,0.391,0.059,0,0.332
Ccrl2,0,4.97704335104889,0.338,0.006,0,0.332
Plk3,0,5.20197405631581,0.34,0.009,0,0.331
Myl12a,0,2.55698973372144,0.39,0.059,0,0.331
Evl,0,1.85014388980446,0.473,0.142,0,0.331
Sh3bp2,0,6.31889559038089,0.335,0.005,0,0.33
Ddx21,0,2.2333070346619,0.431,0.102,0,0.329
Arl4c,0,5.70631742050806,0.335,0.007,0,0.328
Dst,0,2.95111321467408,0.387,0.06,0,0.327
Rassf5,0,5.34232515900337,0.335,0.008,0,0.327
Rap1a,0,1.95178195832605,0.455,0.128,0,0.327
Retreg1,0,3.46075443814084,0.36,0.033,0,0.327
Flna,0,2.77797802944426,0.412,0.085,0,0.327
Il17ra,0,4.92006773271112,0.339,0.013,0,0.326
Rasal3,0,6.01645592508489,0.33,0.004,0,0.326
Fbrs,0,1.92475077911932,0.467,0.142,0,0.325
Pnrc1,0,1.26339428005389,0.632,0.307,0,0.325
Psmb8,0,5.2020975431219,0.334,0.009,0,0.325
Nadk,0,2.92979607593379,0.393,0.069,0,0.324
Bcl6,0,2.9869700295387,0.389,0.065,0,0.324
Map3k8,0,5.17867935625138,0.333,0.01,0,0.323
Cybb,0,8.65066818681776,0.324,0.001,0,0.323
Tagln2,0,3.10383711830852,0.358,0.036,0,0.322
Pgd,0,2.62942281637786,0.406,0.084,0,0.322
Zfp703,0,4.03705392286168,0.344,0.022,0,0.322
Ptpro,0,5.54875298300313,0.328,0.007,0,0.321
Arhgap17,0,2.76128964206563,0.385,0.064,0,0.321
Snx20,0,5.39416815089243,0.327,0.006,0,0.321
Calm1,0,1.32689520136747,0.507,0.186,0,0.321
Pmaip1,0,6.2131436057304,0.325,0.004,0,0.321
Brd2,0,2.0404166099434,0.474,0.153,0,0.321
Ptpn18,0,5.56942747671652,0.327,0.007,0,0.32
Anxa5,0,2.4785034260221,0.392,0.072,0,0.32
Trib1,0,2.26620627928694,0.456,0.136,0,0.32
Pitpna,0,1.2447489246062,0.542,0.223,0,0.319
Bzw1,0,1.49449001706395,0.507,0.188,0,0.319
Jmjd1c,0,1.84829342089685,0.556,0.238,0,0.318
Pmepa1,0,2.63671305365028,0.377,0.059,0,0.318
Plau,0,8.22969722959925,0.321,0.003,0,0.318
Ccdc88b,0,5.56897081775956,0.324,0.006,0,0.318
Tlr13,0,7.91570941302365,0.319,0.001,0,0.318
Lacc1,0,7.60078863615227,0.319,0.002,0,0.317
Csf2ra,0,2.75035934226769,0.379,0.062,0,0.317
Map7d1,0,2.33763791611807,0.409,0.092,0,0.317
Bri3,0,1.61755837542337,0.486,0.169,0,0.317
Arf4,0,1.60628784098114,0.47,0.153,0,0.317
Nuak2,0,4.43177448497536,0.335,0.019,0,0.316
Tnfaip8l2,0,6.74700976431704,0.319,0.003,0,0.316
Vamp3,0,2.08273758864502,0.422,0.106,0,0.316
Abcc3,0,10.270113907927,0.316,0,0,0.316
Dazap2,0,2.47319302155461,0.39,0.074,0,0.316
Pid1,0,3.39508822606613,0.353,0.038,0,0.315
Arhgap25,0,6.57342814226709,0.319,0.004,0,0.315
Atp6v0e,0,2.03966059831835,0.417,0.102,0,0.315
Cd34,0,2.22019596644444,0.334,0.02,0,0.314
Clic4,0,3.19277026519513,0.352,0.038,0,0.314
Bcl3,0,3.42096627256467,0.35,0.036,0,0.314
Man1a,0,1.72790098461277,0.418,0.104,0,0.314
