,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,pct.1_pct.2
Fbln5,0,4.18908383524382,0.391,0.018,0,0.373
Chil1,0,3.69538174969566,0.38,0.01,0,0.37
Tpp1,0,1.81071060332245,0.619,0.249,0,0.37
Fzd4,0,4.2069676490405,0.395,0.026,0,0.369
Ggt1,0,7.64908625512985,0.372,0.003,0,0.369
Akr1a1,0,1.69776380283917,0.688,0.32,0,0.368
St3gal6,0,4.19551773169815,0.388,0.022,0,0.366
Rtn3,0,1.60228208270147,0.762,0.398,0,0.364
Bdh2,0,5.98139993544868,0.369,0.007,0,0.362
Gm2a,0,2.3408998245766,0.429,0.072,0,0.357
Nfe2l1,0,2.23124773808239,0.491,0.134,0,0.357
Gnao1,0,1.73270083128291,0.442,0.087,0,0.355
Metrn,0,3.79941348656028,0.382,0.027,0,0.355
F3,0,4.38185147672164,0.369,0.016,0,0.353
Slc25a4,0,1.68398735978587,0.609,0.256,0,0.353
Prkcq,0,5.65603511338686,0.36,0.008,0,0.352
Islr,0,3.53738537573096,0.371,0.021,0,0.35
Bmp4,0,6.39256013184179,0.354,0.004,0,0.35
Timp2,0,1.9562089843485,0.432,0.084,0,0.348
Lamb1,0,3.89659506426595,0.366,0.018,0,0.348
Sdf4,0,1.7124171431097,0.583,0.236,0,0.347
Sorl1,0,2.79626830226174,0.397,0.051,0,0.346
Ostm1,0,3.20466412780885,0.401,0.055,0,0.346
Itfg1,0,2.23596140140074,0.476,0.13,0,0.346
Id2,0,2.01625261037306,0.413,0.068,0,0.345
Slc19a1,0,2.99575428742213,0.408,0.064,0,0.344
Ndrg2,0,3.08609401291954,0.388,0.045,0,0.343
Mdk,0,4.03683230263627,0.366,0.023,0,0.343
Cntnap4,0,8.08227663681712,0.345,0.002,0,0.343
Cpq,0,4.67444952129129,0.359,0.017,0,0.342
Fam189a2,0,4.33439276032676,0.362,0.021,0,0.341
Itm2c,0,1.62797645369724,0.462,0.122,0,0.34
Gprc5b,0,4.39572693384825,0.36,0.02,0,0.34
Acaa2,0,3.57296535973764,0.376,0.041,0,0.335
Ndufa13,0,1.615197851223,0.569,0.234,0,0.335
Mapk6,0,2.06993588516707,0.495,0.16,0,0.335
Rcn2,0,2.53383380539273,0.405,0.074,0,0.331
Mxd4,0,2.59176508277534,0.416,0.085,0,0.331
Fgfr2,0,5.32512466728473,0.339,0.009,0,0.33
Hexa,0,2.02526091125156,0.43,0.1,0,0.33
Atp6ap2,0,1.73027313439208,0.535,0.206,0,0.329
Lrp2,0,3.24913217809067,0.377,0.048,0,0.329
Mlana,0,3.06616857982442,0.336,0.007,0,0.329
Mapre1,0,2.17722913136979,0.45,0.122,0,0.328
Glmp,0,2.36458387869942,0.425,0.097,0,0.328
Sort1,0,1.94289165581034,0.482,0.154,0,0.328
Mif,0,2.22044338204459,0.433,0.107,0,0.326
Sdc4,0,2.54270771373686,0.398,0.074,0,0.324
Cyb5a,0,3.00350546482085,0.372,0.049,0,0.323
Fhl1,0,2.66457419366078,0.381,0.058,0,0.323
