,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,pct.1_pct.2
Tmsb10,0,2.02088202451867,0.472,0.07,0,0.402
Igsf3,0,5.28847190386498,0.415,0.014,0,0.401
Gask1b,0,6.92019250309643,0.403,0.003,0,0.4
Smo,0,4.01618734397146,0.427,0.027,0,0.4
Rcn2,0,1.90255245422372,0.515,0.118,0,0.397
Wwtr1,0,2.62790453735974,0.479,0.082,0,0.397
Sorcs2,0,3.72566625124723,0.428,0.032,0,0.396
Klf5,0,8.64560987632614,0.396,0.001,0,0.395
Ctnnb1,6.52941284313208e-240,1.41481501031964,0.652,0.259,1.0738272361815e-235,0.393
Dap,0,3.96894734904643,0.422,0.029,0,0.393
Mical2,0,6.40459763828829,0.398,0.006,0,0.392
Hic1,0,5.57337187901776,0.399,0.007,0,0.392
Irf2bp2,5.18524886737286e-288,1.55217293106586,0.567,0.175,8.52766028728141e-284,0.392
Creb3l1,0,6.99221656209565,0.395,0.004,0,0.391
Sertad1,0,3.73510973652057,0.431,0.04,0,0.391
Cd63,1.12314549425655e-209,0.870312349293564,0.588,0.197,1.84712507985432e-205,0.391
Calcrl,0,4.58366554500018,0.409,0.019,0,0.39
Socs3,0,3.94565428697825,0.423,0.034,0,0.389
Fbln2,0,6.51502148989361,0.392,0.004,0,0.388
Reep3,0,2.5445725478304,0.471,0.083,0,0.388
Phldb1,0,4.91657150875275,0.401,0.014,0,0.387
Hexim1,0,2.48119581329425,0.501,0.114,0,0.387
Ergic1,0,2.28362540256523,0.495,0.108,0,0.387
Ddah2,0,3.74938444067864,0.419,0.032,0,0.387
Twsg1,0,2.22091716801394,0.501,0.114,0,0.387
Tspan11,0,11.1782889861146,0.386,0,0,0.386
Gpx1,0,1.6093802577223,0.516,0.13,0,0.386
Ifi27,0,3.52263935689389,0.422,0.036,0,0.386
Pid1,0,3.19343087031987,0.429,0.044,0,0.385
Efemp2,0,3.02778143849948,0.44,0.055,0,0.385
Hsp90ab1,0,1.94649489875916,0.522,0.138,0,0.384
Plat,0,3.60905662988614,0.406,0.024,0,0.382
Svep1,0,11.1729751862181,0.381,0,0,0.381
Copz2,0,4.54419962792223,0.4,0.019,0,0.381
Wls,1.30595124079471e-273,1.03301264588213,0.521,0.14,2.14776741061098e-269,0.381
Cebpb,0,2.11744200087539,0.434,0.054,0,0.38
Zfp36l2,8.20366248882124e-287,1.76327546800313,0.563,0.183,1.34917433291154e-282,0.38
Ntrk3,0,5.55914256463717,0.387,0.009,0,0.378
Sept7,1.247434270136e-271,1.59747508055668,0.559,0.182,2.05153040066567e-267,0.377
Kazald1,0,8.10919646284161,0.379,0.002,0,0.377
Ano6,0,3.35706701789988,0.418,0.042,0,0.376
Klf3,0,3.00016683170562,0.432,0.057,0,0.375
Iqgap1,0,1.81705370562928,0.479,0.104,0,0.375
Irs2,0,3.00113845183472,0.456,0.082,0,0.374
Cnn2,0,3.26220503642342,0.414,0.04,0,0.374
Creb3l2,0,2.81693420404679,0.429,0.057,0,0.372
Cttn,0,2.07172850230555,0.485,0.113,0,0.372
Efemp1,0,4.62338921356669,0.4,0.028,0,0.372
Emcn,0,4.522937157502,0.38,0.01,0,0.37
Rgs5,0,2.58813164832214,0.375,0.006,0,0.369
Fkbp7,0,5.92675021911859,0.376,0.007,0,0.369
Myadm,0,3.3930113229039,0.401,0.032,0,0.369
Rbms2,0,3.52260584620398,0.404,0.035,0,0.369
Plscr3,0,3.7823831735944,0.398,0.03,0,0.368
Cd200,0,4.35518991155716,0.38,0.014,0,0.366
Slc12a2,0,2.42363793319211,0.5,0.134,0,0.366
Rhoc,0,2.20987698168224,0.448,0.084,0,0.364
Tpm2,0,4.69800298554374,0.37,0.006,0,0.364
Hspa1b,0,3.17057975862738,0.461,0.097,0,0.364
Sar1a,1.86106747543151e-232,1.51033712072237,0.574,0.21,3.06071157009466e-228,0.364
Ubc,1.32608309716665e-204,1.21221401133646,0.633,0.269,2.18087626160028e-200,0.364
Ugdh,0,2.91650439897921,0.46,0.097,0,0.363
Rhoj,0,3.04270777449565,0.41,0.047,0,0.363
Boc,0,6.03478516240917,0.37,0.007,0,0.363
Ddost,6.66190384836738e-283,1.73700471418752,0.515,0.152,1.0956167069025e-278,0.363
Nfic,2.13401414371507e-266,1.66698545905937,0.528,0.165,3.5095996607538e-262,0.363
Ptprs,7.97677586764873e-245,1.46197762677679,0.537,0.175,1.31186055919351e-240,0.362
Sept2,0,1.90142818744832,0.496,0.134,0,0.362
Fat4,0,5.69694911646756,0.37,0.008,0,0.362
Tmed3,0,2.59871652021005,0.447,0.085,0,0.362
Grb10,0,2.75401795086533,0.437,0.075,0,0.362
Tmem119,0,3.37855227339421,0.381,0.021,0,0.36
Tceal9,2.22357753254875e-301,1.84757037026761,0.499,0.139,3.65689561002967e-297,0.36
