Name,Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value)
hits_SUB3_MCODE_2,GO Biological Processes,19,GO:0046496,nicotinamide nucleotide metabolic process,19_GO:0009987 cellular process,-6.7,1.7e+02,22,21160,128,3,3,1e+02,27,11676|14751|21351,Aldoc|Gpi1|Taldo1,-3.5
hits_SUB3_MCODE_2,GO Biological Processes,19,GO:0019362,pyridine nucleotide metabolic process,19_GO:0009987 cellular process,-6.7,1.7e+02,22,21160,128,3,3,1e+02,27,11676|14751|21351,Aldoc|Gpi1|Taldo1,-3.5
hits_SUB3_MCODE_2,GO Biological Processes,19,GO:0072524,pyridine-containing compound metabolic process,19_GO:0009987 cellular process,-6.6,1.5e+02,21,21160,138,3,3,1e+02,27,11676|14751|21351,Aldoc|Gpi1|Taldo1,-3.4
hits_SUB3_MCODE_2,Reactome Gene Sets,6,R-MMU-71387,Metabolism of carbohydrates,,-5.8,83,16,21160,254,3,3,1e+02,27,11676|14751|21351,Aldoc|Gpi1|Taldo1,-2.7
hits_SUB3_MCODE_2,GO Biological Processes,19,GO:0006163,purine nucleotide metabolic process,19_GO:0009987 cellular process,-5.3,57,13,21160,374,3,3,1e+02,27,11676|14751|21351,Aldoc|Gpi1|Taldo1,-2.4
hits_SUB3_MCODE_2,GO Biological Processes,19,GO:0006091,generation of precursor metabolites and energy,19_GO:0009987 cellular process,-5.2,55,13,21160,383,3,3,1e+02,27,11676|14751|21351,Aldoc|Gpi1|Taldo1,-2.4
hits_SUB3_MCODE_2,GO Biological Processes,19,GO:0009117,nucleotide metabolic process,19_GO:0009987 cellular process,-5.1,49,12,21160,433,3,3,1e+02,27,11676|14751|21351,Aldoc|Gpi1|Taldo1,-2.2
hits_SUB3_MCODE_2,GO Biological Processes,19,GO:0005975,carbohydrate metabolic process,19_GO:0009987 cellular process,-5.1,49,12,21160,434,3,3,1e+02,27,11676|14751|21351,Aldoc|Gpi1|Taldo1,-2.2
hits_SUB3_MCODE_2,GO Biological Processes,19,GO:0072521,purine-containing compound metabolic process,19_GO:0009987 cellular process,-4.9,41,11,21160,510,3,3,1e+02,27,11676|14751|21351,Aldoc|Gpi1|Taldo1,-2.1
hits_SUB3_MCODE_2,GO Biological Processes,19,GO:0006753,nucleoside phosphate metabolic process,19_GO:0009987 cellular process,-4.7,37,10,21160,575,3,3,1e+02,27,11676|14751|21351,Aldoc|Gpi1|Taldo1,-1.9
hits_SUB3_MCODE_2,GO Biological Processes,19,GO:0055086,nucleobase-containing small molecule metabolic process,19_GO:0009987 cellular process,-4.6,35,10,21160,600,3,3,1e+02,27,11676|14751|21351,Aldoc|Gpi1|Taldo1,-1.9
