gene,wt_signed_log_p,ko_signed_log_p
Pomc,-0.753981780044957,0.296726193477066
Arrdc3,-0.754192835286238,0.186219092036284
Zeb2,-0.757842001778594,-1.05048094236275
Mbd5,-0.760977310148186,0.0034045033474562
Mbd2,-0.763145402488988,-0.995259721290827
Fgf1,-0.764661192194894,-0.280992035317687
Rasgrf1,-0.787659322800292,-2.37844107170465
Rnf167,-0.797113826185667,0.291805103225753
Faf1,-0.808298547428513,-0.339337136511688
Nup93,-0.812540856310459,0.0811171091126115
Ago3,-0.822419987643504,1.12059977647187
Casp8,-0.823522676685784,0.327993190309052
Stox1,-0.823522676685784,-0.192722647936916
Tgfa,-0.823522676685784,0.440964369576056
Erbb4,-0.823978426787839,-1.29617974427927
Il11,-0.824434290401133,0.513544008486567
Xdh,-0.824434290401133,-0.29203178202689
Cdkn2b,-0.824890267532137,0.677155024855202
Cradd,-0.839952711668478,-0.133799139787046
Mad1l1,-0.856417169030099,0.223759970645437
Grk2,-0.860530898766662,0.866028059925632
Irak2,-0.863724417677275,0.758686853833524
Map3k13,-0.863810207132735,-0.819756753421971
Twsg1,-0.877154013083126,0.837921988164305
Nr3c1,-0.880335251193817,-1.00049045398985
Rraga,-0.89179853996502,-0.334872002230239
Atm,-0.905178940795428,-1.01423158957509
Asxl1,-0.916736712240842,-0.266345200849879
Wnk1,-0.930878023586527,-0.208910603172088
Actn4,-0.9320012332541,-0.0980388076116384
Csnk1e,-0.939977039210579,0.099594323778632
Lamc1,-0.940328979949208,0.168906757976859
Mcf2l,-0.94066449207732,-0.217276172780496
Dhx33,-0.945643672903697,-0.213213222077745
Zdhhc9,-0.948214703435534,-1.3113846236572
Tnfsf12,-0.949990107802511,-0.0373933632144338
Sirt1,-0.952270305750506,3.5061543416926
Igfbp4,-0.957500911508817,-3.92224006826471
Psen2,-0.960905364876955,0.243911484695574
Sorbs1,-0.961606696536759,0.00360935950667481
Bid,-0.963315283022186,0.0131025267997342
Wnt3,-0.963917756877775,-0.748163693727537
Axin1,-0.969680851317334,-1.05953989363564
Ddx21,-0.976145273028724,-1.26727833525228
Reck,-0.97637604962598,0.349896998736912
Synpo2l,-0.976890792306396,0.301334377361299
Sh3rf3,-0.977485699938399,-1.50307522690148
Ptgdr2,-0.978378376940924,-0.742970264269616
Calr,-0.982810281995674,-0.331328258616557
Plekha4,-0.986616835648668,0.0407427063016662
Txndc15,-0.987067726051548,-1.5937519435109
Ddx3x,-0.994418352476555,-1.32836560099229
Rbpj,-0.997880508351726,0.324662335336723
Ror1,-1.01330455429443,0.739930394033945
Rbx1,-1.01774720930215,-0.0362414470352592
Thrb,-1.01850521787527,0.16787667772106
Bmp7,-1.02985791213981,-0.72681414879716
Prkca,-1.03162953770521,-1.98726440447096
Trim3,-1.033210100087,1.24741358809996
Prox1,-1.03734820268295,-2.17229746908808
Ube2v1,-1.04492271699434,-2.14716541303125
Chuk,-1.04830283306919,2.74731697973871
Rab29,-1.05064173176782,-0.433148129734889
Ripk2,-1.0542804393065,-0.366326592661266
Bmf,-1.07639045986366,1.76202817388092
Adamts20,-1.08708972421226,0
Adra1b,-1.08708972421226,0
Alox12,-1.08708972421226,-0.777364330577808
Fpr2,-1.08708972421226,-0.777364330577808
Gata5,-1.08708972421226,0
Mal,-1.08708972421226,-0.293389717514933
Tlr4,-1.08708972421226,0.327993190309052
Nqo2,-1.08902807846673,-0.217547731062125
Dnm1l,-1.0940096781462,1.04059711778536
Ncs1,-1.10408940066181,-0.699700214324449
Hipk2,-1.10678781208153,-0.834465733337507
Ddx1,-1.11090567981965,-1.22482071966472
Plagl2,-1.11967793819216,-0.585268118514308
Rap1a,-1.12000588569594,-0.372484912013941
Ube3a,-1.13061107804625,0.0101734753062629
Terf2ip,-1.13834574356004,-0.417634237816576
Chsy1,-1.14107838888531,1.41961808966937
Baiap2,-1.14130001263125,-0.340217020467433
Tbl1xr1,-1.14243766681929,-0.311094983837555
Adipor1,-1.15970259381801,-0.475568847039955
Snw1,-1.165173772663,-0.470828076349481
Ube2n,-1.17161297298792,-0.220761288826461
Bclaf1,-1.17201873215551,-0.514720823332495
Ccn4,-1.17322108026084,-0.893788367998422
Itgb1bp1,-1.17407144722822,-0.567420195807363
Ltk,-1.17975463352757,0.30194768644734
Trpv4,-1.18023647443042,-0.192722647936916
Tenm1,-1.18071840941769,-0.327993190309052
Hip1,-1.19203192956607,-0.589254469130279
Mapre2,-1.19925323599306,-0.6424497255521
Fgd4,-1.20414162265254,0.341156745338351
Nedd4,-1.20678871380129,0.00405615059137064
Btbd10,-1.21019553327078,-0.553526787025308
Mtdh,-1.22179436447539,-10.5906335016175
C1qtnf12,-1.22264543335066,1.62100492328974
Cnot9,-1.22850901017947,0.624262432790725
Pdcd4,-1.22927226942886,0.98479497198772
Csnk2a1,-1.23043683608175,-0.426001602646537
Inca1,-1.23755738304831,0.30940785710934
Spry2,-1.23966689289007,-0.702467853269828
Ndst1,-1.24179737066272,-0.0793365807855259
Mos,-1.24486146271348,-0.197801822609941
Mesp1,-1.2466327319028,-0.0532913728674112
Smad2,-1.25017577435926,-1.00680725951481
Tmem9,-1.25526504365255,-0.125344827295252
Pak2,-1.25817349274588,-1.37827709648982
Bax,-1.26099168713113,0.256354816389509
Stk25,-1.26337689132825,0.318415764390121
Hdac3,-1.27424560247652,0.250738788291907
Adamts3,-1.28842476513717,-2.46333893030562
Lrrk2,-1.29437939311096,-0.192722647936916
Mfn2,-1.31850974412305,0.0973364762916813
Atr,-1.341965766201,0.180938600186209
Lancl2,-1.35054627218055,-0.825632317860915
Rnf146,-1.35080573119779,0.140638300978782
C1qbp,-1.35606497864484,0.32014692427432
Pelo,-1.36124337037042,0.684041320074137
Iqgap1,-1.36499271264346,-0.136621826109712
Crb2,-1.36608600793905,-3.3766123415837
Vegfb,-1.37836478567511,0.434426883306893
Myocd,-1.37857056218286,-0.299948685750736
Grm1,-1.38021428594141,-2.37779766604434
Jak1,-1.38127639799734,-1.33201495092136
Nfkb1,-1.38684528328064,-0.0572907732736697
Tti1,-1.39195656861734,-0.121996840835131
Gpr137c,-1.41208077381477,0.0688810320691648
Ppp1r15a,-1.42007573716688,-1.50691923319943
Adam17,-1.4313153113635,-0.119229448374833
Flcn,-1.43161054859727,0.396847385784593
Scube2,-1.43696641283838,-0.757237695736996
Prkcb,-1.44734153164791,-2.60214836775052
Ryk,-1.45810492527106,-0.891736693049325
Hcrtr1,-1.46863393059039,0.0194660762370558
Fnta,-1.47836210706056,0.0149212798837244
Usp1,-1.48103912200297,-0.10354096086205
Pik3r6,-1.48108442412611,-0.192722647936916
Rxrb,-1.48195513871834,-0.907911062892987
Map3k10,-1.50276574724389,-0.565106904927137
Sppl3,-1.5029896158079,-1.07202784341569
Usp4,-1.50365833921233,-0.257225610891799
Apela,-1.51333358688095,-2.57114579649385
Wac,-1.51507291695218,0.344940314626944
Adgrg1,-1.51712011344388,-0.585458611465782
Csnk1g1,-1.5207670408694,-1.44761407823158
Dlg4,-1.5226521637697,-2.1534381437704
Txn1,-1.52757407435794,-0.475670697907505
Cul1,-1.52914949379936,1.03042473474023
Cyct,-1.53460861118719,-0.012591428580174
Trim62,-1.53510848144493,-0.645086118802819
Erbb3,-1.5361084626866,-0.327993190309052
Ppp5c,-1.55117297568597,-0.119545999848696
Rheb,-1.57137532938829,0.0508479762665246
Nptn,-1.57285878875734,-2.68032496500189
Gucy1a1,-1.57425814233209,-0.311360336605188
Vcp,-1.59896476669941,-0.673158327688734
Aak1,-1.60171874553098,0.0743110614881218
Fzd4,-1.60469650702582,0.171258980551886
Garem1,-1.60949399346676,-0.176003613680097
Chd5,-1.61095438149295,0.42765793473985
Ttc21b,-1.6197546490384,-3.28008485040254
Cth,-1.62182649874211,-0.0138697137009935
Scube3,-1.62546121251969,0.0390481457457787
Gpc3,-1.63310772283765,-1.55228646785734
Lurap1l,-1.64340459446088,-1.03141687654859
Gid8,-1.68059785574251,0.210766404816725
Dnajc27,-1.68181045252901,-0.22300829266985
Ppm1a,-1.68984777068325,0.110870131592205
Lims1,-1.69625914631919,-0.291179755021303
Ptger3,-1.70293464365279,-0.193147957181626
Wnk2,-1.70729745585713,0.0661593514997837
Shank1,-1.71368154363618,-0.706647702536803
Atp6ap2,-1.7157862074283,-0.308278591902846
Cdk10,-1.73710445804446,0.0464089478741771
Mturn,-1.74122151354785,-2.67306245381009
Gps2,-1.74427013076043,-0.87194902479464
Irs2,-1.74941675437668,-0.082671388862987
Sfrp2,-1.74971363604544,-3.04465053917583
Mbip,-1.77552522667045,-0.751332067559873
Sema7a,-1.79201691619621,3.67739915801362
Spin1,-1.80066975675934,0.628477994373447
Irf3,-1.83961660293945,-1.21108964089946
Mas1,-1.85950197625718,0.441604806303534
Grm4,-1.89928608230132,-1.02061252296656
Otud7b,-1.92769215681605,1.31782706001941
Eif2a,-1.93748819976993,-0.482772280250327
Rnf183,-1.94553406285803,-0.705799362124828
Ogt,-1.98082165178506,-3.63779513376134
Pik3ca,-2.00514763928402,-0.180789090730255
Usp32,-2.0115364693421,-1.33645482319068
Dstyk,-2.0202882344186,0.245647533382367
Fbh1,-2.0221675378789,0.0734606057793787
Med1,-2.03094140828868,0.0442584735746475
Grin2b,-2.03243407184876,-1.73659180274328
Fgf9,-2.03725719837819,0.013902734540169
Plpp3,-2.04114064505135,0.05294200955822
Irak1bp1,-2.04158911291053,-1.16787035427829
Pcp4,-2.05223417408384,-2.78329346595904
Wls,-2.05730497780198,-0.228794928105005
Hint1,-2.1002176209936,0.66032468969974
Got1,-2.1140637265335,-1.15821837727116
Cdon,-2.12464098932038,-0.627985908457882
Tbc1d24,-2.15616880989084,-2.12736512772128
Numa1,-2.16531208096381,0.0603399827795688
Frat1,-2.17996303672509,-0.201785346174914
Col1a1,-2.23386903009337,-1.80655861730913
Drd2,-2.25125736545413,-1.0285997824708
Nf1,-2.26182967450927,-1.94099333990464
Rit2,-2.26673541709016,0.0440285192974236
Il18,-2.33981155599933,-2.1243696902385
Ncam1,-2.39457968597249,-0.358142541616932
Phb2,-2.41021087640863,0.104159862641273
Ruvbl1,-2.42636934348551,0.118821360005349
Hes5,-2.46469017718457,-1.25486866693861
Zcchc3,-2.4900086922657,0.7046442386755
Kank1,-2.51120655762714,0.288556035879118
Hspa1b,-2.55548786381586,-3.98667041745564
Gsk3b,-2.58513841687207,0.327529205753339
Specc1l,-2.61459193660705,-0.817805857625781
Lmnb1,-2.68871656063474,-0.58468237019488
Negr1,-2.73133687487062,-0.651433751464255
Lpar2,-2.81917929183452,0.0375470549087533
Lats2,-2.82356800906713,-0.320748488222086
Fnip1,-2.95022295563488,-2.45712059878904
Ppm1b,-2.9563337070309,-1.02071916429438
Taok2,-2.97969053635077,-1.2404669878819
Ankrd17,-3.06174227840987,-0.167287119455983
Mat2a,-3.07533135146487,-0.206819459456416
Tspan5,-3.12115951736903,-1.97646743883463
Bmt2,-3.16425926041487,0.396478524091335
Usp47,-3.17810397781313,0.181117451305662
Fgfbp1,-3.19637209833783,-0.423312079363424
Mc1r,-3.21060042810732,-1.0508328184565
Appl2,-3.24133796392922,0.0961443444590414
Grb10,-3.24698309849567,-0.449983419929195
Chrna7,-3.2674150691091,-0.173342547734565
Jag1,-3.2782347261726,-2.78864869264559
Pde6g,-3.28711387899963,-4.55162150265909
Slc19a1,-3.34750165251719,0.188623139092529
Prmt5,-3.47462307339269,-0.300143927163224
Maged1,-3.50235310417551,0.549178877778998
Tgfb3,-3.52426884348065,-2.47237939735613
Dixdc1,-3.52434976885961,-5.14303612035292
Rictor,-3.68866132937815,-0.692298430282536
Pten,-3.83813345103277,-0.107164713718392
Trps1,-3.84207710571513,-0.23172894228452
Men1,-3.93064753204088,-1.41598360557976
Cdc73,-3.93363835292369,-0.497861608644606
Sh3glb1,-4.0730658056798,-0.489977993701817
Pla2g5,-4.08674940787373,-1.67438528594093
Mllt3,-4.12297646718229,0.073305756889472
Map2k7,-4.22646578864296,-0.481265473243756
S100a4,-4.26723086995355,0.126702995113308
Mydgf,-4.47913686199018,0.297505486655104
Macf1,-4.53580745580206,-5.89649345220025
Ppp3cc,-4.54112867864463,-0.0822849071272847
Adra2a,-4.66597945599342,-5.87581593334427
Hmgcr,-4.754306564632,-0.666804555468107
Nlk,-4.84761414987023,-0.134592620075984
Mapk9,-5.06574173999278,0.917384583107622
Pik3r1,-6.10490156271348,-1.45482601429858
Ppm1n,-6.11442257015308,-5.05876561826717
Cited2,-6.15443095624503,-1.76857403024269
Dynlt1f,-6.24219397962719,0.893803972624472
Tnks2,-6.54095238963926,-0.3127428547039
Atp2c1,-6.89453750336102,-0.0135000584161527
Zdhhc5,-7.17572214790801,0.816192507431624
Stk39,-8.64423471956359,-2.79917773863308
Zfp385a,-9.14301991887283,-4.56579397614609
Kmt2d,-9.17084114085186,-1.87774486013562
Taok3,-9.3156290693819,-2.59692480535354
Rtn4,-9.80164274210569,-0.311906138794246
Rspo2,-9.99993105120726,-2.63873412226076
Fam53b,-10.0820572628212,-4.07510305230462
Fnip2,-10.1909159655987,-4.25191659989015
Lrp4,-10.2860526715938,-2.86213871788165
Faim,-10.3895698631904,-11.8533546947047
Xiap,-10.4926971986826,-11.4236471800506
Mef2c,-10.8301045756891,-15.6935049551333
Camk2d,-11.0589009087773,-0.124116646115123
Ncoa2,-11.1462856425926,-0.983513596809097
Shoc2,-11.2750910997928,-1.07965687719041
Osbpl8,-11.6599086325066,-7.73562705055566
Hcls1,-16.440234951884,-12.5959582038921
Rims2,-16.6411987359099,-1.17415035742072
Crlf3,-21.9051511286801,-7.43389080435973
Tnfaip3,-26.0254864735825,-10.912545026219
Pla2r1,-30.9634036946738,-2.50548027913289
Guca1a,-41.5501948664494,-38.4372653665982
