gene,wt_signed_log_p,ko_signed_log_p
Dgki,-0.598286225729338,0.0459023643715605
Cav1,-0.60146382884045,-0.179410491721986
Arfgef1,-0.608147182152155,1.24910287982734
Ndst1,-0.609699041222536,0.291323433265902
Grin1,-0.610697261468136,-0.0203638372145356
Adrm1,-0.611285536719223,-0.433878245403943
Frat1,-0.611968337739854,-0.516946794306231
Specc1l,-0.617477831462091,0.115928220213493
Acta2,-0.622924091892547,0
Bmp4,-0.622924091892547,0
Calcr,-0.622924091892547,-0.674589332058285
Ccl19,-0.622924091892547,0
Cxcr4,-0.622924091892547,0.905954658107696
Htr2a,-0.622924091892547,-0.574593696113239
Htr2b,-0.622924091892547,0.671943349140498
Itga8,-0.622924091892547,0
Lef1,-0.622924091892547,0.41435185625607
Lmo3,-0.622924091892547,0
Lta,-0.622924091892547,0
Map3k20,-0.622924091892547,0.41435185625607
Mmp9,-0.622924091892547,-0.574593696113239
Ndp,-0.622924091892547,-0.054368340874082
Nppc,-0.622924091892547,0.41435185625607
Spatc1l,-0.622924091892547,-0.054368340874082
Tlr3,-0.622924091892547,0.41435185625607
Dedd2,-0.625182658986767,0.134905600108638
Ccdc22,-0.626608835828599,0.228702803347036
Mfn2,-0.628205350513731,-0.99700056743374
Neurod2,-0.628798202785793,-0.905041420800506
Skil,-0.629219603775993,0.430239237436047
Ppp1ca,-0.630295172817083,-1.43988388694901
Mark4,-0.630587898455637,0.605263503938448
Adra2c,-0.632060827567071,0.784844333807851
Akap5,-0.646366015878481,-0.495135034612665
Npr2,-0.650599569972852,0.0696086528553164
Il18,-0.65466046524554,-0.420183705736479
Hif1a,-0.658812410069891,-0.0237507362832466
Osbpl8,-0.660916209260189,-0.510664915546977
Psap,-0.664898278316466,-0.517964455038667
Cul1,-0.664917203961963,0.54833116097872
Slc35c2,-0.667125982539638,-0.538343953756815
Ctsh,-0.6716234138683,0.905954658107696
Txndc15,-0.672936047100548,-0.36398620899054
Pik3r5,-0.674947624329274,0.372305044840899
Rnf13,-0.675165316872774,0.519949083626576
Fyn,-0.677235284073248,0.562422883417735
Hint1,-0.681981826292565,0.0184648033358685
Gdi1,-0.689526537654319,0.301769219675705
Akap13,-0.691692011979932,0.925072135591897
Dgkd,-0.693447015147136,-0.0595587457783855
Cxcl12,-0.693898224869688,-0.916603857362911
Usp46,-0.69393581697827,0.213918604880508
Vangl2,-0.696873408597891,-0.00153214455881538
Mapre2,-0.702123894524869,-0.325272743078495
App,-0.708342337864294,-0.17838368315966
Map3k12,-0.71557444060917,-0.28621611184108
Zdhhc3,-0.716445385926199,-0.0483423805866824
Gpx1,-0.723037313789678,0.116638451495976
Ndrg4,-0.733906671406328,-0.332108243616314
Map3k10,-0.738265499009306,-0.0245476377461566
Mbip,-0.738265499009306,0.582976565626832
Trip6,-0.74305269810882,0.156324725244793
Tmod2,-0.746767897274664,0.106037081772079
Plcb1,-0.74799129624257,-0.126808877708454
Rptor,-0.74973093046786,0.569406871201247
Tank,-0.764503254946195,-0.574262552528042
Ubr2,-0.766164382376736,0.0618017688436436
Zbtb7b,-0.776393636660323,0.204513419435717
Ephb2,-0.794174138311829,-0.153289330191401
Frs2,-0.799645204492469,0.309255469740291
Ptpn2,-0.808426932386827,0.184260480587622
Sema4d,-0.810443029774935,-0.308434670188133
Rell2,-0.818782919146674,-0.444421179592579
Ptger3,-0.820077978704297,-0.143760645021787
Nek7,-0.823151993715002,-0.408863364227791
Castor1,-0.835456792029092,-0.952435991911767
Mid1,-0.835456792029092,-0.0640395024819645
Mrap2,-0.835456792029092,-0.574593696113239
Musk,-0.835456792029092,0.41435185625607
Myoc,-0.835456792029092,0
Nid1,-0.835456792029092,-1.30340030404101
Trim56,-0.835456792029092,0.582147775959437
Pcid2,-0.841245255222047,1.149922176205
Lin28a,-0.841414434950957,0.312691172373674
Ptpn11,-0.850797115176008,-0.523712135310363
Mt3,-0.852464972867157,-0.228714092688372
Bmpr1b,-0.862487010791086,-0.313218212115633
Itpkb,-0.871687214403062,-0.674589332058285
Mios,-0.873335442215052,-0.0204587964483918
Itsn1,-0.881759162771771,0.249665919227298
Pafah1b1,-0.884215207465907,0.189971372283815
Bbc3,-0.892527531535641,-0.0885839807465568
Rock2,-0.896864683500459,-0.521084450047841
Exoc4,-0.90181725152309,-0.463525900303749
Pdgfd,-0.904153789113592,0.293275712917351
Ccar2,-0.914194950249103,0.932567511645593
Usp9x,-0.916732441270052,0.136566025227706
Necab2,-0.934471753049521,-0.00944091218871066
Itm2c,-0.95428366774378,0.126731925037555
Nrxn1,-0.954315429694624,-0.281725629718812
Erbb4,-0.95528759011912,-0.766107333802217
Maoa,-0.9579894477025,0.17893428033158
Pten,-0.963117963484287,0.043444419957514
Rit2,-0.974025348344215,-1.03171761712689
Prnp,-0.979429842427287,-1.24067768679796
Tgfbr1,-0.983303590297847,-0.121598078037031
Gpr137,-0.997536231071769,0.0838735784385656
Pea15a,-1.00875965167071,0.0991496325661074
F2r,-1.03787367882572,-0.952435991911767
Skor2,-1.03787367882572,0
Tifa,-1.04079022129021,-1.61252421213249
Trim32,-1.04507830010229,-0.414064506726077
Clec16a,-1.06935257000163,-0.122188657824184
Schip1,-1.09200919688351,0.0867639836207877
Ogt,-1.11834830548026,-0.147849046852899
Ghr,-1.13651054378132,-0.303916745187254
Stk25,-1.13779450820656,0.318947880625252
Cdc42,-1.15052135531865,-0.0799003209098742
Spag9,-1.16132483809218,0.882814232574183
Tgfb2,-1.16327620147387,-0.114699807058824
Mapk8ip1,-1.16739663948659,-0.284160525373856
Gpr155,-1.18787711204513,-0.605740818739456
Ctbp2,-1.19306555654137,-0.47739603976486
Smoc2,-1.1959235431149,-0.0193759901144977
Negr1,-1.20112993985468,0.149116215395225
Extl3,-1.20394355974883,-0.882067601748114
Abca7,-1.20828318913086,-0.0320551200286959
Fis1,-1.22410319997623,0.306273484404575
Sash1,-1.23279457173476,-0.0203409475372816
Ccl21b,-1.23503431240338,0
Tgfb3,-1.23503431240338,-0.0640395024819645
Rims1,-1.26080954166295,0.163951683004103
Ankrd6,-1.26631832110315,-0.429250689657426
Poglut1,-1.27329540760327,-0.130744264101656
Macf1,-1.27627517261379,-0.116965305669482
Phlpp1,-1.28703059671624,-0.04885308219365
Dusp15,-1.30096430367403,-0.869495639801933
Cyld,-1.30461314211491,0.255481996215984
Cntf,-1.31704358828716,0.189755158089331
Mgat5,-1.31869225667067,-1.11204931575166
Dsc2,-1.32747507446603,0.0108385771408201
Xbp1,-1.32783585822994,-0.301183527838299
Peli2,-1.33795721851587,-1.04110835354437
Traf5,-1.35046431400111,0.148538452564739
Avpi1,-1.35956911267016,-0.846814581752541
Sesn2,-1.39713386169514,-1.58060384301434
Ube2n,-1.40947585169902,0.589113523212927
Got1,-1.42862704224884,-0.73828448324905
Eng,-1.42936300945195,0
Gdf11,-1.43362412611722,-0.750080707754734
Usp4,-1.49428146861795,0.602930831728546
Acvr1b,-1.51176471652998,-0.10787948301634
Chd5,-1.55154696202187,0.679100865787081
Dcc,-1.58067301203268,-0.529804211508998
Maged1,-1.67144043287766,0.748906393008738
Trim8,-1.67779944217401,0.942946523879569
Prkcb,-1.68973293840224,-0.550100125692991
Adam9,-1.70465474135827,-0.77762019882778
Ube2k,-1.73162892359389,1.62130963155832
Atp2c1,-1.7480827857672,0.668122007823895
Sema3e,-1.82791492259515,-1.12131743913421
Nedd4,-1.91024267700597,-0.495792827810457
Atp6ap2,-1.9151651014778,0.957171108985159
Robo2,-1.91898686635563,0.0718413733732239
Grk2,-1.98422844792863,-0.0179711305768492
Igf1,-2.01858923927227,-0.0517211758916155
Garem1,-2.08241661806634,-0.762218356133959
Dnajc27,-2.09549253392254,0.0802432812765991
Shoc2,-2.098681374983,0.347007728003003
Becn1,-2.10363437607181,0.689615991565602
Hes1,-2.17952034010603,0.421409147162272
Rims2,-2.30920075094602,-0.156763547235589
Nrg1,-2.31211389970429,-0.143149307749828
Cx3cl1,-2.31623772859311,-3.15934673852178
Sorbs1,-2.62347788238138,0.257105806366818
Dab2ip,-2.89475208834142,-0.0258140142843971
Zfp385a,-3.06712239085819,-0.4173592307186
Coro7,-3.80717601903702,-0.323411465078329
Atp6v0c,-3.85974989661437,0.456184349838204
Hap1,-6.00137279712504,-2.12048953727169
