"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Msantd1",0.053307280283821,-0.44721482601773,0.09,0.109,1
"Rdh8",0.0533661495153499,-0.0758902237101061,0.72,0.753,1
"Dap",0.0533668177522339,0.934436251419569,0.02,0.011,1
"Prcc",0.0534640987503156,-0.149798711588627,0.376,0.406,1
"Tsen2",0.0535660085625068,-0.328699843159745,0.141,0.165,1
"Insm1",0.0536155969649783,0.119346749864785,0.503,0.482,1
"Elac2",0.053667580801178,-0.196798624170755,0.197,0.225,1
"Dusp22",0.0537026884516192,0.118649702387064,0.48,0.455,1
"Dera",0.0537340227521225,-0.364621316447923,0.053,0.069,1
"Zc3h12b",0.0538352322488669,-0.302455945867123,0.057,0.074,1
"Hist1h2bg",0.0538879766073278,0.706684205304296,0.022,0.013,1
"Fam83e",0.0539440123023851,-1.43266623273566,0.006,0.012,1
"Gpd1",0.054019477815654,-0.669468679026691,0.017,0.027,1
"Ddx21",0.0540407869612801,-0.152074346863335,0.266,0.301,1
"Efna5",0.0540635299167066,-1.19727831120144,0.006,0.012,1
"Meaf6",0.0540789936519181,-0.163915930093261,0.31,0.342,1
"Fxyd1",0.0541328675254556,-0.825911632383206,0.008,0.015,1
"Zfp36l2",0.0542308506958057,-0.108115629105812,0.495,0.525,1
"Msra",0.0543424196189351,-0.210386963524517,0.102,0.124,1
"Cryzl2",0.0544043025748721,0.969540708990721,0.029,0.018,1
"Cebpz",0.0544148616949538,-0.219102300529614,0.238,0.266,1
"Aldh6a1",0.0544397509574884,0.290596363807203,0.138,0.115,1
"Cd276",0.0545876511048873,0.242343830628038,0.221,0.195,1
"Dleu7",0.0546460728629286,-0.398924054548822,0.022,0.033,1
"Farp2",0.0547025336470531,-0.153210686489929,0.326,0.358,1
"Ggnbp1",0.0547852845446846,-0.865096692944053,0.006,0.012,1
"Hdgfl2",0.0547918287504056,0.127562060747118,0.467,0.44,1
"Hip1r",0.0548128555240565,0.340302723582745,0.072,0.055,1
"Mfsd6",0.0549365312168651,0.259458374199628,0.175,0.149,1
"Abat",0.0549366580490849,-0.787128498556988,0.006,0.012,1
"Gem",0.0549536111471669,0.55160208127285,0.037,0.025,1
"Sort1",0.0551172023083924,0.174007876726173,0.347,0.321,1
"Ppp1r9b",0.0552028165995974,-0.319968130282701,0.106,0.128,1
"Olig3",0.0552694123887425,-0.703462548483174,0.013,0.022,1
"Slc8a1",0.0553186770965361,-0.418994977406429,0.008,0.015,1
